room_width,room_height,num_furniture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
7,5,3,5.066825176202666,1.6301247156154317,5.675835925014656,3.5752441144586244,1.4503041154179386,0.5253994880640036,-1.0,-1.0,-1.0,-1.0
7,6,5,5.807382841166566,2.126935103109067,4.107047929215345,1.4348912694706377,0.6448085432993609,1.1743931525455953,4.1834262891689615,4.559084010825947,0.981427634049723,1.6667523851628236
8,6,3,3.7836240529753065,4.131999536401488,1.324543850540001,4.720148529226144,5.822175953691839,2.4231748663514856,-1.0,-1.0,-1.0,-1.0
8,3,2,5.210739987457541,0.07197155607566086,3.588286879025542,0.1677765570151144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,8,4,3.3120381683760876,1.1136702205987246,7.946429362533935,5.737804923060452,5.275797105821867,4.978141051183384,5.124673604198279,1.292250335374937,-1.0,-1.0
3,7,2,1.7784873020185632,1.6162692876110185,1.110428875595458,2.4829740919878014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,8,2,0.6127849590703585,6.504067866299405,1.1319495073930055,5.884198022675751,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,5,1,1.434228215795396,3.305254261235798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,8,1,4.112706403591839,2.3797207874665296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,3,5,1.0735406865528643,1.026288696637969,0.6111364042891512,1.3864808282006653,0.8624355606337595,0.7484145904357302,1.5430936698373743,1.2824322648920465,0.40173350634587335,1.0869176456269578
8,8,3,0.3106226901991809,6.7879245871741825,4.136901841732889,3.2746412048710956,5.989657615073101,3.1899150407239993,-1.0,-1.0,-1.0,-1.0
6,3,3,3.516547400616647,0.09213550435646733,1.454395781636878,0.24996090293918338,3.10518880817082,0.6704442185337509,-1.0,-1.0,-1.0,-1.0
3,3,3,0.5853037055976484,0.9069347525555722,1.235748331888671,1.634423250676234,1.8592224195109117,1.4701204451314969,-1.0,-1.0,-1.0,-1.0
8,3,4,6.763716203604911,1.319380117072525,5.476813359143038,0.6398138070678783,3.3666857051760313,0.19203484112099622,2.192833502013106,1.9018572384573535,-1.0,-1.0
4,6,2,1.6555375173666174,0.9102163449545719,0.7101352000726238,2.0062586937777604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,6,2,2.2221797470541222,1.2983012683419703,4.8123178385254946,1.3340612115211874,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,8,5,1.0325708150251323,1.2949978359455665,1.891617924514566,0.17954253787667085,1.3708360650156874,1.8990185923334848,0.11750489511105311,1.4668033140627026,1.916935420900319,3.32202718545945
6,5,5,2.893867530174507,3.6652923675002933,1.8459925385631588,3.6699004172252288,1.016413366491774,1.2446152169527487,3.8660795620164627,0.9265556913136921,3.725103467160316,0.5535966984061833
3,7,4,1.7861872632727251,2.6806246951972756,1.791383996942788,3.171872814515417,0.42634399466152306,3.683770001083289,0.7224287158692713,0.1625481006189593,-1.0,-1.0
7,3,5,3.0005198366640107,0.42912923295796834,5.44376790337565,0.4630083665654474,1.0739189987866795,0.2256563558196234,4.209106820972918,0.09397127112458126,5.715745073494418,1.957053964654906
3,3,1,1.5516883595785447,0.017091457913493535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,8,1,1.020654941929845,3.463730831969047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,4,1,4.333850299102132,2.3760653745566542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,8,4,1.6807010097443582,2.7981387926274097,1.4901133202622545,2.1966998746126714,0.17423685773473885,1.4697983394356355,3.2709630252393556,3.372120878551216,-1.0,-1.0
7,9,3,4.037263757425752,2.386183323551948,4.0151016990716,4.2782789144356625,1.4859371895852589,0.6483376575071409,-1.0,-1.0,-1.0,-1.0
7,7,3,4.31211816184734,5.479077669697551,2.8505757198322415,2.704238357233891,1.6511735371048688,4.031624570857187,-1.0,-1.0,-1.0,-1.0
6,9,5,0.8853714725699952,7.623722668422468,4.47195905015548,5.896547938194463,2.2468941217270046,4.765944390499924,3.4493858296073117,4.922721991945,3.8789869699912254,1.740756201712923
9,7,1,7.310543919311202,0.6433113709015215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,7,2,0.31064012155065746,5.2725968522011355,4.987937479621059,0.7064756196329616,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,6,5,2.7205378578758523,1.5271185114079038,0.6479809911903692,4.140490128349791,4.831111055754726,2.798016367924015,2.1411374072921276,1.2579297118215242,6.72036516621281,2.672907273930428
9,7,3,3.4039143368154097,3.5262520121975305,2.683733573866154,4.498260456704925,4.2441273802796475,2.7928769711629475,-1.0,-1.0,-1.0,-1.0
4,8,2,2.9990541648189106,3.97157957394276,2.1978829222618104,2.1598169727064818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,4,4,1.6460371122547,2.0887832964576463,0.15426816001028576,1.1003273434848806,1.3162495034144646,0.427675622053201,1.4016665069481917,2.9762457982178545,-1.0,-1.0
6,4,3,4.45429192026147,1.1036512045896874,1.7795962837806627,1.7284318137064987,0.05337332366030956,2.1654390521464544,-1.0,-1.0,-1.0,-1.0
5,7,3,1.2313495156172958,5.5134132010140044,3.8652896690077445,2.2216938669329185,1.5447208902417797,5.063857275742222,-1.0,-1.0,-1.0,-1.0
8,7,5,3.671356113936313,5.838799381812105,0.6756012901106788,0.4242743636695907,5.617859187209797,1.3400189495130643,4.963700031042754,1.3492598903065633,4.076986310577609,0.9212976090314466
4,8,1,0.9422695201263375,0.4249871587537196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,9,5,1.1738491311801322,4.92756785326255,3.013284003670352,7.2517030865754215,0.1586490053434355,2.71174445944788,2.11611340831884,4.042543824842195,2.5733277692503354,5.09135764380341
5,7,2,1.8137208432239151,2.131956439761814,3.4174341896138722,0.18955807816278947,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,7,4,1.69924014560203,4.2989848299847475,1.9696859265526763,5.781150853110273,0.5612404877410317,2.0687735469112667,1.86549976755661,3.4619185868458437,-1.0,-1.0
3,7,1,1.5721035915642723,1.5245209418988057,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,6,4,2.306966186511489,0.8439614714050425,0.2655352603565566,2.1890586479867995,0.5838421037907771,2.859202612014959,2.587267232865543,0.7178506003402269,-1.0,-1.0
5,3,4,1.1320239203671405,0.20415507888439133,0.7881038783254168,0.5066528285278233,1.2722091340630177,1.1808965119339767,2.563805659029206,1.3335408315709536,-1.0,-1.0
8,5,3,3.6324616984603884,3.9507388617315913,1.1337566641294914,0.3107169436634001,6.740093787206553,3.201641678924623,-1.0,-1.0,-1.0,-1.0
6,9,1,3.141476490060895,1.5676778679743197,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,4,5,0.611533759915578,0.11154727768865003,1.0036205374266693,0.9605558699237612,2.9450929856364807,1.4018729336522944,1.2545113470372855,1.7856704682056854,2.637814402611167,1.484242443913848
3,8,2,0.5116809073998898,6.534265205353729,0.08059014015337573,3.0931516304136144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,6,1,3.4446917067298455,2.361896753911781,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,7,4,0.5144099457621404,2.48218677785034,4.388099120200185,4.7857571011026785,4.522491900723638,5.839658416642809,1.3554698441149942,5.16709990973775,-1.0,-1.0
7,6,3,5.8448343367826485,4.628665526264636,5.754989384843675,0.7400704108128869,5.351415826737041,4.668945553863004,-1.0,-1.0,-1.0,-1.0
3,8,3,0.3607819280544067,6.980260944381268,0.24981300020300123,2.4907497531055087,1.5804582755049281,5.593441523493917,-1.0,-1.0,-1.0,-1.0
6,9,4,1.5100866251863154,1.651694703908949,3.682144645709557,5.692584901931897,0.627114944812458,7.467592340182346,2.432968306987748,3.4862921873760992,-1.0,-1.0
6,3,2,1.7832418113616906,0.43732645224866773,4.7109543863369705,0.6123539081834148,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,9,1,0.8834727266892789,7.006431755662918,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,7,5,0.8782267147853675,4.106327600915348,3.3662524347627234,4.947412183977701,0.038898651883946034,3.5868314636175747,2.586184114619758,4.970462449083749,1.9055309491653256,0.19052194765814723
6,5,3,3.9662923580560645,2.5080807530663067,1.5255330047853994,2.159059668203927,1.893271518188827,0.3820739435390754,-1.0,-1.0,-1.0,-1.0
5,6,3,1.8503931187993317,3.5029446787946625,1.1631661572863803,4.30969241576711,0.3470713246467718,2.5228967567146414,-1.0,-1.0,-1.0,-1.0
9,7,3,4.949172375883673,0.3189311145981468,5.028311065631018,5.402590856330856,4.286799909698666,0.5001577923449005,-1.0,-1.0,-1.0,-1.0
7,7,5,2.8877141707464835,0.12129359930565742,3.2734914787941043,1.8848189274262659,1.5995385732852503,3.5723209084525793,4.830523934712084,4.864361992865773,1.3897284765489357,4.953528116670499
8,3,2,2.3467109472169243,1.9439223099132357,3.5901880073764705,0.7023269341599474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,5,1,0.8737041466343176,0.5317069877651699,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,5,3,3.9244013612493314,0.5596457829282317,0.026886778644815035,0.25066461212446267,3.0525641267389307,0.9818542360434837,-1.0,-1.0,-1.0,-1.0
7,3,1,3.469575206764981,0.033717821881872556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,6,1,0.3417333683843111,4.944813393005206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,9,1,3.5939845805415938,2.179973003746354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,5,4,4.3335886815817,2.7824143190797748,3.518647335685121,1.130178745707894,2.3478980992951244,0.9323942639235456,3.3281407858480216,1.9183491441192748,-1.0,-1.0
6,6,1,3.021531464145373,4.965260210055152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,7,4,4.446249974140483,2.4621435286869646,4.731109164585503,2.7814638235871714,0.8316530652778986,1.6700782290047993,2.6596950195886535,0.7376091425924112,-1.0,-1.0
6,7,5,1.6315120135970818,0.6973308395339124,3.3197965850491333,0.5552701479946152,2.666514946544942,0.924878502922392,2.427588237517362,1.0160026189108102,1.0876056969559655,1.896238033010817
3,6,4,0.13237802946003452,2.387680138191426,1.676576335716224,2.672980686857422,0.8956235527768042,3.208573342003344,0.5755938657291195,0.19468582577490123,-1.0,-1.0
7,5,5,4.132075873986856,3.6361795211602255,4.227704101328842,2.6369016912324925,1.4685971765735801,0.19090235804067168,0.7588083820770994,2.771583613374615,1.3780923628411847,3.875168149008143
4,7,3,0.6637343112271077,3.0908398947943008,1.7538983044969552,1.4653431672303447,2.457886419901324,2.992720620009973,-1.0,-1.0,-1.0,-1.0
3,5,3,1.4855117619244798,1.1021908034932903,0.7390263357652287,3.0705051184510213,0.19116543130020447,3.2493768931301528,-1.0,-1.0,-1.0,-1.0
8,8,5,6.6251092596892684,2.1172108644192407,0.7986112498480842,2.7056151917820874,6.384829699345382,0.3744994349756766,4.462436215785118,6.55387935338625,1.0890462508470304,0.46622510077067303
6,4,2,4.269471359968714,1.5832655959468163,1.6382667732560952,2.8272967961109394,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,9,3,1.8751127569757218,0.8292519417098658,5.015746943611922,3.1567684247608847,0.997035749094646,3.1193589743536965,-1.0,-1.0,-1.0,-1.0
8,4,1,1.559890934440546,0.3244307772798406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,9,4,3.866133417531098,4.381285361405231,1.07112649312091,7.5261028476254115,2.4818065107647427,0.4365472916941817,1.6944511835702771,7.03591175635026,-1.0,-1.0
8,3,3,2.7608710050831275,0.14533187017068916,6.441592313825811,0.5262095804725473,2.4030211709595433,1.8911203375477013,-1.0,-1.0,-1.0,-1.0
8,6,4,4.614984632101752,4.826408066041134,4.335803660903214,3.292724517052412,1.2548238694840084,1.519633695557313,5.891293238558708,2.479851903990991,-1.0,-1.0
6,9,3,4.538308127498453,3.613901052011686,2.916906559828055,4.907391631366761,4.630119121575626,5.280796926887148,-1.0,-1.0,-1.0,-1.0
3,9,4,1.873740303034015,0.9737076146611257,0.8911643629852264,1.93349203497971,0.43181355203424165,1.153885257590475,0.1700698929116118,5.871203006315309,-1.0,-1.0
9,8,1,1.488615032870241,2.902539677027211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,7,2,3.2456463398265667,1.1998335975876564,3.46308703652725,0.8432389674613947,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,6,4,1.3138161279137144,4.86682324781877,3.4063632853837067,2.46380802576468,5.086269548765727,4.977963789504834,6.795831271561693,1.050635490113535,-1.0,-1.0
5,8,2,0.4452628219191723,6.177531979693072,3.6300954734509117,6.464560978225474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,8,2,0.908072162743108,6.95091269902197,2.6405970049907954,4.216759244336972,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,6,1,6.879024191237181,3.708274718367259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,9,3,1.244805243479434,5.518714861632612,0.9158563203635013,5.776075306053886,0.47528781857130076,3.766678189297185,-1.0,-1.0,-1.0,-1.0
6,3,4,3.547074643265101,0.6229982671152619,1.2376649936332207,0.9941043468719037,3.409853771717276,0.44137897160710304,3.4655456513105327,0.7583968684618816,-1.0,-1.0
9,7,4,3.781764864343655,3.0799018443530963,6.513445699248025,5.614537167580235,0.3773441444704826,1.5690032150303004,7.561809265411592,3.505399798029544,-1.0,-1.0
4,5,2,2.041689619085455,2.1757027729775547,2.3978058586547717,1.9930967099165149,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,9,2,4.239720542327098,6.789639221770769,4.759233794153583,6.943515699234798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,6,2,0.9782689217895324,4.595867115283891,0.6635421422487968,1.8929005518035669,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,4,3,0.1778332747378113,0.44616096894951984,1.581897681290845,1.5807257464507998,0.49120506166126643,1.0954637465339911,-1.0,-1.0,-1.0,-1.0
9,9,4,5.62616039761312,4.288206723137625,0.05314131984836745,0.8235368189021495,2.730179592763939,5.576345181250632,6.501304514335309,1.3263787786215486,-1.0,-1.0
3,5,2,0.8158997713758418,3.399755678859449,0.5975716178678945,1.9649301003182904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,6,4,1.150856382136758,2.7697648908926285,1.9607874498566833,2.4940938996455655,0.9168112980713041,3.3498867950200366,0.2538116499266807,2.3313618169338293,-1.0,-1.0
4,7,3,2.6180121675751296,0.06029043897542863,0.3721565552760806,0.8345955494135766,0.9292718138652374,1.4443186731941464,-1.0,-1.0,-1.0,-1.0
5,9,2,1.8045743160207492,4.645011098524036,3.4177699537463946,6.2015946399812005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,3,1,6.162080945978651,1.8128872941758232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,9,1,1.5497077473280574,7.034903567902548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,9,5,4.534263769558687,3.3915659279473465,3.4123049233056593,6.69829173470185,2.6680432120378805,6.902974151219254,2.8374156861246376,1.1290527772366445,1.4486056983224622,0.3765951088030661
6,6,1,4.848760296911333,2.912067944041739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,8,4,1.698961910657856,0.7993549157110116,2.931693763598148,1.3468760494181589,3.900525636082929,4.215848998931328,2.815698234928672,1.1016046065354013,-1.0,-1.0
7,9,3,4.873297035143634,3.91196898454828,1.7927095994354716,3.658232912181198,0.8515921223181926,3.427956993855344,-1.0,-1.0,-1.0,-1.0
6,9,1,3.8320492133523674,3.1932093893193576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,9,4,5.266398584052407,4.424537799785897,4.592905401058738,5.102175007069093,4.467117831253639,5.935811758417238,3.540965787297504,1.258754906253177,-1.0,-1.0
8,5,2,3.668075292925834,1.6148825446154365,3.1625643802473515,3.8648966419862654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,5,5,1.77879034349488,2.633921161810316,0.46213021511194485,3.0029371562103333,0.7275982487828669,0.41069204371028434,0.21554005033095835,0.21486035038381468,0.3837988647761965,1.1015589051119639
4,9,4,1.8269137182569437,3.260511630614239,2.634477937921878,7.630079629435223,1.933746593992733,7.9349196127351025,1.044088447748393,4.420749911959635,-1.0,-1.0
3,8,2,0.9774251106407621,1.731537630825736,0.8849225060834032,0.24896683594364266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,7,1,3.9634966624071413,3.1639451466134823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,6,3,4.639770249017349,4.873352407414217,0.6351881097197648,2.63971552303894,0.14951498933696128,0.051328532825098416,-1.0,-1.0,-1.0,-1.0
7,4,1,5.010224090008291,2.3057959821785943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,5,1,0.2031642317982285,1.40216857200044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,3,1,1.0309493167021218,0.7060259627951124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,7,3,3.563289872761273,4.638985759533035,1.659373466991993,0.2718761279356001,4.1632115619757775,3.8291382596105357,-1.0,-1.0,-1.0,-1.0
6,4,3,2.7609247375198613,0.6177159341708524,4.999864492667149,1.270785021909031,1.6216697772285382,1.5814540417949807,-1.0,-1.0,-1.0,-1.0
6,3,5,1.1546371793341041,1.2707050697353723,3.3723440737808414,1.0490702583551021,0.3464836769592877,1.4531907596535423,3.3002766000942114,1.0636154609850859,2.1880540953087158,0.9237548283606403
5,4,5,0.9885361061733384,0.7012444604561877,1.5657382066691703,2.2305317034048717,0.5647366878750821,1.121031740598427,2.0516273311122006,0.09229552027691168,3.0772794947333977,0.23096705256777206
4,4,2,2.778548773475407,1.5699191135448651,2.4908249576460815,0.33119347608605276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,9,1,4.296406046235185,7.205277007329747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,3,3,0.6525783302005732,1.8497206299043054,0.4069383183258575,1.6329136988163242,0.02837065806818795,0.025499369407831374,-1.0,-1.0,-1.0,-1.0
9,4,4,3.1724918440133294,1.584947867077788,6.566411482547042,2.924345095456238,5.615599894725816,0.551596187172216,0.8037298274587217,2.302754291665618,-1.0,-1.0
3,9,5,0.23665176419232714,6.69220787921356,1.282735032951506,5.755991964711678,1.9887908567138428,4.409334092286134,1.800167798634974,3.666516104250765,0.7278119836627366,1.3077560537214605
7,6,5,0.10905610418850031,0.18788706991596182,0.38940178177565277,0.2492258936651781,0.08156856135695745,4.110096754022907,5.466158378354512,2.7390350237487997,2.3090551314198255,3.374623633613299
5,4,2,3.387338424065385,1.1518139290101397,2.606026542987497,2.7750009535060065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,7,4,4.915649859812495,0.513255830316161,1.1888221170113793,4.088142350951153,1.9343659296670335,3.945696318133404,0.986462224634555,1.4528066714432877,-1.0,-1.0
3,6,5,0.1412489035616178,4.951303501821021,1.9137159237438786,4.30436618155227,0.44098639413898244,3.0230759417890107,1.454365644951065,4.460935825438252,0.9075700821274382,2.719785795987823
8,7,5,3.0153249835924103,3.6494702333630142,5.649330674440659,4.128492221528438,4.4535762676404556,2.7365326091199926,2.9420353187020303,3.5397902251003974,0.38506160240627485,2.4544055026483713
8,7,3,0.24726412454677116,1.6981168742636559,4.385449531307655,4.6067771185692,2.1169307271456135,4.1172226881712035,-1.0,-1.0,-1.0,-1.0
4,6,1,1.205492887240609,2.0896751198423,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,9,1,0.11087447845530196,4.1600947748192025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,6,1,2.215884002914692,2.58589511419222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,8,5,5.41950781448732,0.49335510733976795,6.7737604534076645,1.6618976308253195,5.759666756339335,2.3936988279009226,7.63287097277473,1.0805258288679145,0.4760240727058367,0.1359775400677754
9,9,1,3.4939400249625603,5.10135515380752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,7,2,0.363397546658748,0.8771637710493732,2.6777053437272196,5.757856278994164,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,8,1,1.348105097417446,1.236060575001272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,3,5,1.969449843424268,0.8345817156934665,1.645221429886297,0.10531852287169241,1.0335019047950786,1.3934518864380567,0.3411000742882595,1.327538775569367,0.7044433076719712,1.9363939631825997
6,6,5,2.011511619284536,4.171925911843887,4.411557413429934,0.0843976601944918,1.7329186078822496,2.7901367905474554,1.4807628966745217,2.2165747863392977,1.143465697352678,1.474080881319471
3,7,2,0.07131358509388108,5.34190975978892,0.5124104775784708,5.289725540052231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,8,4,0.14886841332296097,1.3373600026219776,1.1764336404270817,4.523553495651811,4.798009384676946,4.326105634331446,2.4853852580004228,5.472787584877658,-1.0,-1.0
6,4,1,3.8865970891762873,1.8153404075878279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,7,2,0.23291492301132788,0.6828367637352708,6.497785958690602,5.4676269547994805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,7,5,0.7905975701211134,0.13463581031961813,0.7723857940710737,2.383794353325607,5.272543370029024,0.0023774985605087284,3.276402156931593,1.0578313683438805,1.511441810202349,0.5912572474562257
9,3,4,6.746043664077413,0.6630634298318963,4.595520259672639,0.14137147949910545,6.278074984324595,1.4517813335730156,3.158839939530986,1.0075462253253282,-1.0,-1.0
4,7,4,1.764905171769986,5.595511222031623,0.17159192400651713,5.945458759825691,0.003132392823731678,2.485935747812924,0.8199122669374441,4.029218937539036,-1.0,-1.0
3,7,2,0.794945411815307,4.103131341362589,0.3840432907313267,4.8487682767472915,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,8,5,2.4083817033912682,0.6255064007178779,3.1557440952506886,2.3912765893221293,0.31945228269763914,6.203694563819145,0.17662668903540668,3.9234840479380724,0.8300645238766675,4.148030960488665
3,3,4,0.9882084899636372,0.7566632712128964,1.351323577904875,1.5001445414555938,0.5065440203443394,0.3989780393242832,1.8060601855800538,0.8422686997078341,-1.0,-1.0
3,7,4,0.5198031729167838,3.466825921818967,1.5098771864336238,2.6581084802824995,1.7138630051688062,4.8399214556983425,0.11647699005466627,1.3247932368815694,-1.0,-1.0
6,6,5,3.4551382328474305,0.059366476015874636,4.0808453864089405,4.4496079647680595,4.650038721001369,1.021261433534661,1.3677602000206035,3.036750654932161,0.46703457970201756,1.9252728510407806
9,3,1,7.2848649241062375,0.6804269128992029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,6,4,0.027099401390908717,0.19259934907391585,1.1465910494883826,4.842998928016106,1.9436268063312725,0.7254107520144465,2.581753236870049,1.7163769639729272,-1.0,-1.0
5,3,3,0.14187049557141984,0.1396482737072593,1.1599283543638235,0.4575476382915282,0.6131127184051137,0.5050620628395588,-1.0,-1.0,-1.0,-1.0
6,3,3,4.124340763622564,0.962520376380386,3.6778891588738656,1.891386950114797,1.197861107047546,0.5473963074528794,-1.0,-1.0,-1.0,-1.0
3,3,5,1.7193663242084845,0.11939948934815536,0.47699949237593375,0.7885724784995691,1.0842550652527312,1.8738873110998537,1.770136857188135,1.0235376779331777,1.191395957535491,1.4495545809980277
9,8,2,2.5338803068918265,0.10163350028320828,1.772114973830531,3.25145131462306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,4,5,0.03217091816194384,2.53380911807535,1.5792637156044513,2.855822777283329,0.050687392629548356,1.4343281557853986,1.477068079785673,0.9054028462592245,0.5519884597445548,1.9378925535129485
8,4,4,3.2517589779138465,2.3787470563638013,3.4623133004443067,2.598174809194557,3.8326196243954924,1.7252824282163814,6.134258190603875,0.7432057217228256,-1.0,-1.0
8,4,2,1.3221369275616133,1.365132816917268,3.0100012701508523,0.09665268741100541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,5,2,0.10529442072502704,1.472279642497742,0.8328494582972836,3.7368463885515757,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,8,2,1.5008887430076217,4.877591928403526,1.775302197924213,1.5001913689609059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,3,2,2.721772058700065,1.925108087001614,0.4572304623236536,1.0591111213171576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,5,1,0.9110711742088227,0.755270201826733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,8,4,4.336281136112432,2.0431492419988055,1.5118598976691953,0.9207255026947071,5.793411436945563,5.334418499613658,3.3241632475449254,0.06995541294973395,-1.0,-1.0
7,4,4,2.0033784341449135,0.7467425563791633,0.23874807522016583,1.4397279365953464,1.857600789087039,1.4904179491709473,2.9761594653770405,1.6849305187785308,-1.0,-1.0
7,6,1,4.638564154839905,4.805737502586424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,5,2,0.5407479319678905,0.4927196837799439,2.1080064589746064,2.459532110538862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,4,3,1.2257077852671996,0.77429595694647,1.1398856174051033,2.3787882130603606,1.3142794941892222,0.14261810497190697,-1.0,-1.0,-1.0,-1.0
6,8,1,2.9942847740624847,3.047982135549094,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,6,1,2.1242589803386243,0.606793260043943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,8,4,4.089286481230383,4.2093826699915455,2.5705968067767633,0.6398207052707368,3.022220940833776,6.8163589626552135,2.9387085265165434,4.85111796601598,-1.0,-1.0
7,7,5,4.9957052810754385,5.445219426073882,4.803625337931074,4.055902183706492,4.463239527021401,4.928694987231092,5.102302338572153,2.129523310117677,4.843593732840818,0.5606956620149657
4,8,1,1.554383766834623,1.2745561042527949,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,6,1,3.2042578070507526,0.4089947614013034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,7,2,5.169221955035474,2.237491698483104,5.118829630682125,1.7397285662579673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,4,3,2.1528032369453216,1.223638852229887,2.2860803206348757,2.6758233464955277,0.934501399780277,0.9488088628328564,-1.0,-1.0,-1.0,-1.0
6,6,1,3.233416931150917,3.3158289511495354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,9,2,3.613698853845776,0.6577070736851223,0.803742284844196,5.632911084551199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
